mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,noise_path,noise_gain
198-126831-0006_1040-133433-0072,train-clean-100/198/126831/198-126831-0006.flac,1.011496427269507,train-clean-100/1040/133433/1040-133433-0072.flac,1.0978411631972202,tr/01ga010e_0.67686_016c020s_-0.67686.wav,0.3175738454757897
587-54108-0001_481-123720-0077,train-clean-100/587/54108/587-54108-0001.flac,1.0220992664838178,train-clean-100/481/123720/481-123720-0077.flac,0.430671628641197,tr/01bo0302_1.1969_01po030s_-1.1969.wav,2.441805598827563
669-129061-0072_6147-34606-0020,train-clean-100/669/129061/669-129061-0072.flac,0.565258263191565,train-clean-100/6147/34606/6147-34606-0020.flac,0.7895395788353361,tr/01fc021f_1.0397_023c020i_-1.0397.wav,3.331982390445737
1034-121119-0000_2514-149482-0013,train-clean-100/1034/121119/1034-121119-0000.flac,0.5660273430423128,train-clean-100/2514/149482/2514-149482-0013.flac,0.5868281176967783,tr/20la010v_1.9745_405a0105_-1.9745.wav,0.6465986922268523
1363-139304-0032_8609-283227-0062,train-clean-100/1363/139304/1363-139304-0032.flac,0.35493984979888754,train-clean-100/8609/283227/8609-283227-0062.flac,0.7779528494563024,tr/028a010p_0.69733_01ic020v_-0.69733.wav,1.0168267459998466
1963-142393-0048_1183-133255-0007,train-clean-100/1963/142393/1963-142393-0048.flac,0.18504980015576275,train-clean-100/1183/133255/1183-133255-0007.flac,0.6717242056943932,tr/404a010u_1.9383_026o0306_-1.9383.wav,0.6440799818618316
39-121914-0045_5789-70653-0026,train-clean-100/39/121914/39-121914-0045.flac,0.9865010379884567,train-clean-100/5789/70653/5789-70653-0026.flac,0.602898772668387,tr/20cc010n_2.1551_013a010j_-2.1551.wav,0.785317005455048
3982-182255-0027_5688-41232-0012,train-clean-100/3982/182255/3982-182255-0027.flac,0.5936529669573472,train-clean-100/5688/41232/5688-41232-0012.flac,0.5717994528540247,tr/01yo0303_2.4009_01lc020i_-2.4009.wav,0.562761963492499
7517-100437-0030_6818-76332-0048,train-clean-100/7517/100437/7517-100437-0030.flac,0.420414881226252,train-clean-100/6818/76332/6818-76332-0048.flac,0.37020376066004257,tr/40fa010u_1.8434_020c0215_-1.8434.wav,0.8440941043623694
1363-139304-0044_163-122947-0081,train-clean-100/1363/139304/1363-139304-0044.flac,0.4989414226965596,train-clean-100/163/122947/163-122947-0081.flac,0.8464673149986345,tr/023a0104_1.0307_016a010i_-1.0307.wav,0.6161356515866818
4267-72637-0010_2416-152139-0051,train-clean-100/4267/72637/4267-72637-0010.flac,0.3614707013438503,train-clean-100/2416/152139/2416-152139-0051.flac,0.5394841481043298,tr/40lo030z_0.96699_01zo0313_-0.96699.wav,2.58694219016675
2136-5147-0019_4640-19189-0020,train-clean-100/2136/5147/2136-5147-0019.flac,0.4351422518649186,train-clean-100/4640/19189/4640-19189-0020.flac,0.4719054705989508,tr/01lo030c_0.27555_01ma010z_-0.27555.wav,4.231756658254036
5390-24512-0001_1963-142393-0005,train-clean-100/5390/24512/5390-24512-0001.flac,0.30708986377445896,train-clean-100/1963/142393/1963-142393-0005.flac,0.19584988173963724,tr/40ia010o_0.055706_01za010f_-0.055706.wav,1.7213331494561883
125-121124-0006_8324-286682-0039,train-clean-100/125/121124/125-121124-0006.flac,0.7000901731461054,train-clean-100/8324/286682/8324-286682-0039.flac,0.3057899490306434,tr/40oa0114_1.7824_20fa010j_-1.7824.wav,5.044496510080634
7505-258964-0023_1098-133695-0048,train-clean-100/7505/258964/7505-258964-0023.flac,0.40734872892763635,train-clean-100/1098/133695/1098-133695-0048.flac,0.3337878272195365,tr/40bc0201_0.72727_01yc020y_-0.72727.wav,1.5701519100538586
1081-125237-0031_6818-76332-0031,train-clean-100/1081/125237/1081-125237-0031.flac,0.2936009463748927,train-clean-100/6818/76332/6818-76332-0031.flac,0.7695969349883922,tr/02ea010z_2.1975_01dc020s_-2.1975.wav,1.1898145677047658
1578-140049-0023_5703-47212-0020,train-clean-100/1578/140049/1578-140049-0023.flac,0.6312292239564006,train-clean-100/5703/47212/5703-47212-0020.flac,0.3679561009421856,tr/015a010d_1.9878_405a0110_-1.9878.wav,2.1140432389984576
125-121342-0036_5022-29405-0014,train-clean-100/125/121342/125-121342-0036.flac,1.0134875850751985,train-clean-100/5022/29405/5022-29405-0014.flac,0.4253928312911667,tr/403a010t_1.7596_209a0101_-1.7596.wav,2.215655304292366
248-130652-0015_5688-41232-0013,train-clean-100/248/130652/248-130652-0015.flac,1.4912588598694487,train-clean-100/5688/41232/5688-41232-0013.flac,0.6503753029352575,tr/40la010v_1.6976_01ao030e_-1.6976.wav,1.3827615990310989
2518-154825-0002_669-129074-0026,train-clean-100/2518/154825/2518-154825-0002.flac,1.2870942393343732,train-clean-100/669/129074/669-129074-0026.flac,0.25410211150874384,tr/40eo030p_0.72684_208a010l_-0.72684.wav,1.8872948834912748
3830-12530-0023_89-219-0064,train-clean-100/3830/12530/3830-12530-0023.flac,0.750580607729506,train-clean-100/89/219/89-219-0064.flac,0.5961115327171599,tr/020a010h_1.8381_014c0203_-1.8381.wav,1.191999545266506
1502-122615-0021_233-134440-0034,train-clean-100/1502/122615/1502-122615-0021.flac,0.6376182963099112,train-clean-100/233/134440/233-134440-0034.flac,0.892050747982131,tr/40nc020t_1.4368_014c0216_-1.4368.wav,0.6157607450142075
6181-216552-0033_403-216-0006,train-clean-100/6181/216552/6181-216552-0033.flac,0.4868118159235028,train-clean-100/403/216/403-216-0006.flac,0.4806528063540762,tr/20pa010r_2.2484_022o030v_-2.2484.wav,0.7792851315360704
5339-14134-0044_4788-294466-0002,train-clean-100/5339/14134/5339-14134-0044.flac,0.40570878773812935,train-clean-100/4788/294466/4788-294466-0002.flac,0.30464649035537605,tr/20ro0102_1.7882_20ca010l_-1.7882.wav,1.472601049488145
6848-252323-0020_4830-25904-0045,train-clean-100/6848/252323/6848-252323-0020.flac,0.892969792093691,train-clean-100/4830/25904/4830-25904-0045.flac,0.7549369897516164,tr/01bo030p_0.60342_02ao030j_-0.60342.wav,1.428670881223557
60-121082-0019_3235-28433-0011,train-clean-100/60/121082/60-121082-0019.flac,0.8400073046879465,train-clean-100/3235/28433/3235-28433-0011.flac,0.27305322708867963,tr/40co0314_0.30317_02co0318_-0.30317.wav,1.6801413371742562
2989-138035-0052_5778-54535-0027,train-clean-100/2989/138035/2989-138035-0052.flac,0.6189878496132187,train-clean-100/5778/54535/5778-54535-0027.flac,0.29020115675574665,tr/018o030m_0.075661_40jo030q_-0.075661.wav,1.9730464264383654
6272-70171-0025_4195-186238-0002,train-clean-100/6272/70171/6272-70171-0025.flac,0.47662881178969135,train-clean-100/4195/186238/4195-186238-0002.flac,0.7317155030846691,tr/20la010t_0.88789_20rc010i_-0.88789.wav,3.249476229992491
1040-133433-0002_4680-16026-0008,train-clean-100/1040/133433/1040-133433-0002.flac,0.689473857902994,train-clean-100/4680/16026/4680-16026-0008.flac,0.9243727322379773,tr/013c0205_2.2588_022o0303_-2.2588.wav,3.1909155606133024
3607-135982-0031_7067-76047-0018,train-clean-100/3607/135982/3607-135982-0031.flac,0.6965110314623794,train-clean-100/7067/76047/7067-76047-0018.flac,0.633776182379549,tr/20uc0102_0.37628_01wa010z_-0.37628.wav,1.2943770849308744
4137-11702-0034_6848-76049-0025,train-clean-100/4137/11702/4137-11702-0034.flac,0.534383178294646,train-clean-100/6848/76049/6848-76049-0025.flac,0.5409933927875425,tr/40ca0114_0.095481_01to0312_-0.095481.wav,1.1442944833307802
3112-9555-0053_4137-11702-0006,train-clean-100/3112/9555/3112-9555-0053.flac,0.5420212366506274,train-clean-100/4137/11702/4137-11702-0006.flac,0.6636804354065821,tr/205a010w_0.54412_01sc020b_-0.54412.wav,1.0427052969996176
4788-91208-0032_5022-29405-0015,train-clean-100/4788/91208/4788-91208-0032.flac,0.4052359464099015,train-clean-100/5022/29405/5022-29405-0015.flac,0.3526196175521308,tr/40da010b_2.3616_20ta010s_-2.3616.wav,1.4494850648108732
2836-5355-0010_4214-7146-0032,train-clean-100/2836/5355/2836-5355-0010.flac,0.4314275993657327,train-clean-100/4214/7146/4214-7146-0032.flac,0.38669485052790487,tr/20ac0102_0.0077243_023c021a_-0.0077243.wav,2.284765732020514
2289-152253-0009_7794-295947-0000,train-clean-100/2289/152253/2289-152253-0009.flac,0.8717334822998579,train-clean-100/7794/295947/7794-295947-0000.flac,0.5611535270875646,tr/20ao010e_1.5695_01aa010u_-1.5695.wav,1.7099322068574947
7635-105661-0027_19-198-0034,train-clean-100/7635/105661/7635-105661-0027.flac,0.8073564190742973,train-clean-100/19/198/19-198-0034.flac,0.4067414995784336,tr/01ma010u_0.39066_01ia010b_-0.39066.wav,0.6285048692009515
2843-152918-0027_2136-5143-0017,train-clean-100/2843/152918/2843-152918-0027.flac,0.7596914688755185,train-clean-100/2136/5143/2136-5143-0017.flac,0.7094267040400056,tr/026c020i_1.5586_40jo030j_-1.5586.wav,0.33439016301496893
1594-135914-0049_4640-19187-0035,train-clean-100/1594/135914/1594-135914-0049.flac,1.573152051329545,train-clean-100/4640/19187/4640-19187-0035.flac,0.626043439469312,tr/01oo030j_0.71042_20co010k_-0.71042.wav,1.228200196086384
